date,content
2024-12-31 15:24:55,【新一轮宽货币+宽财政组合拳推进，A股盈利或有望边际改善】12月31日，沪深300ETF南方（159925）收盘跌1.47%，成交额1.61亿元。成份股涨跌互现，上涨方面，长江电力领涨；下跌方面，紫金矿业领跌。消息面，央行将开展第二次互换便利操作，预计规模不少于500亿元。招商证券指出，2025年随着新一轮宽货币+宽财政组合拳的推进，在低基数和盈利周期的作用下，预计A股盈利震荡修复，2024年年底及2025年A股盈利有望边际改善。盈利增速相对较高的板块预计主要集中在消费服务、信息技术、中游制造等领域。行业层面，关注科技创新、扩大内需、供给侧改革三条线索，重点关注电子、传媒、国防军工、家电、机械设备等行业。可借道沪深300ETF南方（159925）一键布局。
2024-12-31 15:25:00,【新一轮宽货币+宽财政组合拳推进，A股盈利或有望边际改善】12月31日，沪深300ETF南方（159925）收盘跌1.47%，成交额1.61亿元。成份股涨跌互现，上涨方面，长江电力领涨；下跌方面，紫金矿业领跌。消息面，央行将开展第二次互换便利操作，预计规模不少于500亿元。招商证券指出，2025年随着新一轮宽货币+宽财政组合拳的推进，在低基数和盈利周期的作用下，预计A股盈利震荡修复，2024年年底及2025年A股盈利有望边际改善。盈利增速相对较高的板块预计主要集中在消费服务、信息技术、中游制造等领域。行业层面，关注科技创新、扩大内需、供给侧改革三条线索，重点关注电子、传媒、国防军工、家电、机械设备等行业。可借道沪深300ETF南方（159925）一键布局。
2024-12-31 17:50:20,【紫金矿业：巨龙铜矿新增二期20万吨/日扩建工程力争2025年底投产】12月31日，紫金矿业董事长陈景河发布2025年新年致辞。陈景河表示，刚果（金）卡莫阿铜矿三期提前半年建成投产，达产后矿产铜将提升至60万吨以上，成为非洲最大、全球第三大铜矿，配套的50万吨非洲最大铜冶炼厂将在2025年上半年投产；塞尔维亚佩吉铜金矿上矿带新增3000吨/日选厂技改提前两个月竣工并成功试车，下矿带和JM铜矿崩落法采矿前期工作全面提速；巨龙铜矿新增二期20万吨/日（一期15万吨/日）扩建工程加紧建设，力争2025年底投产；朱诺铜矿项目建设获核准，争取2026年6月建成投产。萨瓦亚尔顿金矿建成投产，贵州紫金、山西紫金、哥伦比亚大陆黄金、澳大利亚诺顿金田等项目技改扩建，将推动黄金产能进一步提升。
2025-01-02 11:06:43,【港股黄金股逆势走高，山东黄金涨超6%】 港股黄金股逆势拉升，灵宝黄金大涨14%领衔上涨，山东黄金涨超6%，招金矿业、中国黄金国际涨超5%，紫金矿业涨1.56%。
2025-01-02 11:44:40,【1 月或进入“春季躁动”加速阶段，A50ETF华宝（159596）半日成交额破亿】1月2日，A股市场迎来2025年首个交易日，市场早盘震荡下挫，截止午盘，A50ETF华宝（159596）跌1.44%，成交额1.02亿元。成份股方面，十大重仓股涨跌互现。上涨方面，紫金矿业领涨，美的集团跟涨；下跌方面，中信证券领跌。国金证券表示，市场增量资金加速转动，或将点火“躁动行情”。一方面，“宽货币+宽财政”带动下国内基本面逐步修复，另一方面， 无论是新/旧口径 M1 同比均出现连续两个月回升且回升幅度在扩大，我们维持此前观点，“春季躁动”已来且 2025 年 1 月或将进入“加速阶段”。
2025-01-02 11:44:47,【1 月或进入“春季躁动”加速阶段，A50ETF华宝（159596）半日成交额破亿】1月2日，A股市场迎来2025年首个交易日，市场早盘震荡下挫，截止午盘，A50ETF华宝（159596）跌1.44%，成交额1.02亿元。成份股方面，十大重仓股涨跌互现。上涨方面，紫金矿业领涨，美的集团跟涨；下跌方面，中信证券领跌。国金证券表示，市场增量资金加速转动，或将点火“躁动行情”。一方面，“宽货币+宽财政”带动下国内基本面逐步修复，另一方面， 无论是新/旧口径 M1 同比均出现连续两个月回升且回升幅度在扩大，我们维持此前观点，“春季躁动”已来且 2025 年 1 月或将进入“加速阶段”。
2025-01-02 11:48:56,【政策增量叠加经济快速回暖，机构称上半年看好核心资产，可借道沪深300ETF南方（159925）一键布局】1月2日，截止午盘，沪深300ETF南方（159925）跌1.47%，成交额5613.46万元。成份股涨跌互现，上涨方面，紫金矿业领涨；下跌方面，比亚迪领跌。国联策略表示，短期看，配置性价比和交易性价比均有利于大盘风格的回归：大盘相对小盘的相对估值已回到历史较低的水平，但大盘和小盘ROE水平的差距还在进一步拉大，且大小盘成交热度创历史新高。这有利于大盘风格的回补。中期看，2025年的宏观情景决定了全年的风格走向。我们认为全年会有三种情景：情景一：政策有增量，经济快速回暖，核心资产强势。情景二：经济有支撑但缺乏弹性，但风险偏好稳定，哑铃策略更强。情景三：经济恢复较弱，红利资产主导。我们认为2025年上半年更可能出现情景一，下半年多演绎情景二。可借道沪深300ETF南方（159925）一键布局。
2025-01-02 18:00:39,【“春季躁动”正当时，A50ETF华宝（159596）迎布局窗口期】1月2日，市场全天单边下行，A50ETF华宝（159596）跌2.71%，成交额1.68亿元。成份股方面，十大重仓股涨跌互现。上涨方面，紫金矿业领涨，美的集团跟涨；下跌方面，中信证券领跌。银河证券表示，市场的传统“跨年行情”正当时。影响A股中期趋势的根本是国内基本面+预期管理。整体上，经济的基本面还是相对稳健的。1月份政策可能偏积极、市场在流动性整体宽松的背景下，投资者对后续企业盈利改善的预期加强。
2025-01-02 18:00:44,【“春季躁动”正当时，A50ETF华宝（159596）迎布局窗口期】1月2日，市场全天单边下行，A50ETF华宝（159596）跌2.71%，成交额1.68亿元。成份股方面，十大重仓股涨跌互现。上涨方面，紫金矿业领涨，美的集团跟涨；下跌方面，中信证券领跌。银河证券表示，市场的传统“跨年行情”正当时。影响A股中期趋势的根本是国内基本面+预期管理。整体上，经济的基本面还是相对稳健的。1月份政策可能偏积极、市场在流动性整体宽松的背景下，投资者对后续企业盈利改善的预期加强。
2025-01-03 15:02:35,【国泰君安：维持龙净环保“增持”评级，目标价16.65元】国泰君安研报指出，龙净环保(600388.SH)收购湖南创远15.87%股权，进一步完善公司在新能源矿山装备业务的产业布局，维持目标价16.65元，维持“增持”评级。本次交易完成后，龙净联晖将直接持有湖南创远15.87%的股权。公司控股股东紫金矿业所控制的紫地投资现持有湖南创远7.69%的股权。湖南创远2023年度及2024年1-8月分别实现净利润2366、471万元。另外，公司新能源转型积极推进，沿着紫金的资本开支和成本支出方向发展。储能业务方面：储能电芯第一条生产线产能逐步爬升，良品率稳步提升。储能PACK 及系统集成业务同步拓展国内外市场，加快大容量电芯储能系统技术开发，取得积极进展。
2025-01-03 15:02:52,【国泰君安：维持龙净环保“增持”评级，目标价16.65元】国泰君安研报指出，龙净环保(600388.SH)收购湖南创远15.87%股权，进一步完善公司在新能源矿山装备业务的产业布局，维持目标价16.65元，维持“增持”评级。本次交易完成后，龙净联晖将直接持有湖南创远15.87%的股权。公司控股股东紫金矿业所控制的紫地投资现持有湖南创远7.69%的股权。湖南创远2023年度及2024年1-8月分别实现净利润2366、471万元。另外，公司新能源转型积极推进，沿着紫金的资本开支和成本支出方向发展。储能业务方面：储能电芯第一条生产线产能逐步爬升，良品率稳步提升。储能PACK 及系统集成业务同步拓展国内外市场，加快大容量电芯储能系统技术开发，取得积极进展。
2025-01-03 15:14:18,【大盘风格相对优势有望回归，A50ETF华宝（159596）迎布局窗口期】1月3日，市场全天震荡走低延续跌势，A50ETF华宝（159596）跌1.11%，成交额1.41亿元。成份股方面，十大重仓股涨跌互现。上涨方面，紫金矿业领涨，招商银行跟涨；下跌方面，中信证券领跌。短期看，国联证券认为，配置性价比和交易性价比均有利于大盘风格的回归。大盘相对小盘的相对估值已回到历史较低的水平，但大盘和小盘ROE水平的差距还在进一步拉大，且大小盘成交热度创历史新高。这有利于大盘风格的回补。
2025-01-03 15:14:24,【大盘风格相对优势有望回归，A50ETF华宝（159596）迎布局窗口期】1月3日，市场全天震荡走低延续跌势，A50ETF华宝（159596）跌1.11%，成交额1.41亿元。成份股方面，十大重仓股涨跌互现。上涨方面，紫金矿业领涨，招商银行跟涨；下跌方面，中信证券领跌。短期看，国联证券认为，配置性价比和交易性价比均有利于大盘风格的回归。大盘相对小盘的相对估值已回到历史较低的水平，但大盘和小盘ROE水平的差距还在进一步拉大，且大小盘成交热度创历史新高。这有利于大盘风格的回补。
2025-01-03 17:06:55,【紫金矿业等入股华福证券 后者增资至44.9亿】天眼查App显示，近日，华福证券有限责任公司发生工商变更，新增紫金矿业旗下紫金矿业集团资本投资有限公司以及东方创业（600278）、兰生股份（600826）等为股东，同时注册资本由33亿人民币增至约44.9亿人民币，增幅约36%。华福证券有限责任公司成立于1988年6月，法定代表人为苏军良，现由福建省金融投资有限责任公司、福建省投资开发集团有限责任公司及上述新增股东等共同持股。
2025-01-03 17:49:33,【华福证券增资至44.9亿元，紫金矿业等入股】天眼查App显示，2024年12月26日，华福证券有限责任公司发生工商变更，新增紫金矿业旗下紫金矿业集团资本投资有限公司以及东方创业（600278）、兰生股份（600826）等为股东，同时注册资本由33亿人民币增至约44.9亿人民币，增幅约36%。
2025-01-06 14:03:34,【紫金矿业旗下海外发展公司增资至28.3亿 增幅241%】天眼查App显示，近日，紫金海外发展（海南）有限公司发生工商变更，注册资本由8.3亿人民币增至28.3亿人民币，增幅约241%。紫金海外发展（海南）有限公司成立于2021年9月，法定代表人为蓝建明，经营范围含进出口代理、黄金及其制品进出口、销售代理、采购代理服务、国内货物运输代理、国际货物运输代理等，由紫金矿业（601899）旗下紫金国际控股有限公司全资持股。
2025-01-07 15:17:47,【节前可更多关注大盘蓝筹方向，A50ETF华宝（159596）或迎逢低布局机会】1月7日，指数午后集体反弹，A50ETF华宝（159596）收涨0.19%，成交额1.73亿元。成份股方面，十大重仓股涨跌互现。上涨方面，紫金矿业领涨，比亚迪、美的集团等跟涨；下跌方面，宁德时代领跌。财通证券认为，回顾过往15年的春季行情，春节前投资者可以更多关注红利、金融等大盘蓝筹方向，以稳为主，持股过节。
2025-01-07 15:17:54,【节前可更多关注大盘蓝筹方向，A50ETF华宝（159596）或迎逢低布局机会】1月7日，指数午后集体反弹，A50ETF华宝（159596）收涨0.19%，成交额1.73亿元。成份股方面，十大重仓股涨跌互现。上涨方面，紫金矿业领涨，比亚迪、美的集团等跟涨；下跌方面，宁德时代领跌。财通证券认为，回顾过往15年的春季行情，春节前投资者可以更多关注红利、金融等大盘蓝筹方向，以稳为主，持股过节。
2025-01-07 21:14:05,【紫金矿业刚果（金）首个锂矿项目预计将于2026年第一季度投产】紫金矿业发言人通过电子邮件表示，该公司在刚果（金）开发的首个锂矿勘探项目——马诺诺（Manono）项目预计将于2026年第一季度投产。刚果是世界第二大铜矿生产国和最大的钴矿产地。
2025-01-08 18:52:38,"【龙净环保：控股股东紫金矿业累计增持公司1.25%股份】龙净环保公告，公司控股股东紫金矿业通过二级市场集中竞价方式自2024年11月26日至2025年1月8日期间，累计增持公司股份1584万股，占公司总股本的1.2471%。增持后，紫金矿业及其全资子公司紫金资本、紫金投资合计持股数量为312,482,629股，因受到公司可转债转股稀释的影响，最终占公司总股本比例为24.6040%。本次增持资金为自有资金，不会导致公司控股股东及实际控制人发生变化，不触及要约收购。"
2025-01-08 19:19:52,【龙净环保：控股股东紫金矿业累计增持1.25%公司股份】 龙净环保(600388)1月8日晚间公告，自2024年11月26日至2025年1月8日期间，公司控股股东紫金矿业集团股份有限公司（简称“紫金矿业”）通过二级市场集中竞价方式累计增持公司股份1583.88万股，占公司总股本的1.25%，增持后紫金矿业及其全资子公司紫金资本、紫金投资合计持股数量为3.12亿股，因受到公司可转债转股稀释的影响，最终占公司总股本比例为24.60%。
2025-01-09 17:24:24,港交所：1月3日，摩根大通在紫金矿业H股的空头头寸从1.73%增至2.32%。
2025-01-09 20:54:00,【藏格矿业：控股股东拟转让24.72%股份 股票停牌】 藏格矿业公告，公司控股股东藏格创投及其一致行动人和第二大股东新沙鸿运投资正在筹划股份转让事宜，预计转让股份占公司总股本的24.72%。其中，藏格创投及其一致行动人拟转让17.51%股份，新沙鸿运投资拟转让7.21%股份。交易对手方为紫金矿业集团股份有限公司或其控股子公司。公司股票自2025年1月10日起停牌，预计停牌时间不超过2个交易日。
2025-01-10 16:10:10,【短期市场或延续震荡休整格局，可借道沪深300ETF南方（159925）把握新一轮反弹行情】1月10日，沪深300ETF南方（159925）收盘跌1.16%，成交额7687.11万元。成份股涨跌互现，上涨方面，紫金矿业领涨，长江电力跟涨；下跌方面，美的集团领跌，中国平安跟跌。浙商证券表示，鉴于当前主要宽基指数节奏分化，未形成共振，大盘后续走势可能错综复杂。认为2025年A股风格出现“冰火两重天”的概率较高，因此风格和行业的择时显得尤为重要。东莞证券表示，从资金的角度来看，融资余额暂时未出现增长趋势，杠杆资金活跃度持续减缓，但存量融资余额规模依然处于近10年来历史高位，即从当前存量融资余额规模来看，杠杆资金依然处于乐观看多的情绪。综合来看，预计短期市场或延续震荡休整格局，但后续指数有望逐步企稳并开启新一轮反弹行情。在板块选择上，建议关注银行、医药、半导体、机器人、稀土有色等板块。
2025-01-13 16:59:57,【春节前或以结构性行情为主，可借道沪深300ETF南方（159925）一键布局A股核心资产】1月13日，沪深300ETF南方（159925）收盘跌0.40%，成交额4975.39万元。成份股涨跌互现，上涨方面，紫金矿业领涨，贵州茅台跟涨；下跌方面，美的集团领跌，兴业银行跟跌。光大证券表示，从历史规律来看，当前市场或处于震荡调整阶段的尾声，春节之后有望再迎来新一轮上涨。预计未来市场将处于“弱现实、弱情绪”或“弱现实、强情绪”情景，对应于防御与主题成长风格的轮动。1月防御风格行业关注燃气、电力、国有大型银行等，主题成长风格关注电池(固态电池)、自动化设备(人形机器人)、半导体(字节AI链)等。投资者可借道沪深300ETF南方（159925）一键布局。
2025-01-13 17:15:54,【积极布局下一轮进攻行情，A50ETF华宝（159596）迎布局窗口期】1月13日，市场全天震荡分化，A50ETF华宝（159596）收跌0.38%，成交额1.25亿元。成份股方面，十大重仓股涨多跌少。上涨方面，紫金矿业领涨，贵州茅台跟涨；下跌方面，美的集团领跌。整体来看，市场近期调整并没有伴随牛市逻辑的破坏，更多是提供了下一轮行情的空间，后续无论是特朗普正式就职落地、汇率稳定与央行推进降准降息、春节后流动性改善预期、两会前的政策预期以及其他政策加码催化，都有望推动新一轮进攻行情。
2025-01-13 17:15:59,【积极布局下一轮进攻行情，A50ETF华宝（159596）迎布局窗口期】1月13日，市场全天震荡分化，A50ETF华宝（159596）收跌0.38%，成交额1.25亿元。成份股方面，十大重仓股涨多跌少。上涨方面，紫金矿业领涨，贵州茅台跟涨；下跌方面，美的集团领跌。整体来看，市场近期调整并没有伴随牛市逻辑的破坏，更多是提供了下一轮行情的空间，后续无论是特朗普正式就职落地、汇率稳定与央行推进降准降息、春节后流动性改善预期、两会前的政策预期以及其他政策加码催化，都有望推动新一轮进攻行情。
2025-01-13 19:55:34,【藏格矿业：新沙鸿运投资拟上调转让比例 股票继续停牌】 藏格矿业(000408)1月13日晚间公告，此前公告，公司控股股东藏格创投及其一致行动人，以及第二大股东新沙鸿运投资正在筹划股份转让事宜。截至本公告披露日，交易各方对股权转让方案进行了洽谈，新沙鸿运投资拟转让比例由预计占公司总股本的7.21%调整为7.31%，调整后，控股股东藏格创投及其一致行动人、新沙鸿运投资合计股份转让比例预计占公司总股本的24.82%，受让方紫金矿业集团股份有限公司合计持股比例将达到或超过25%。公司股票自2025年1月14日（星期二）开市起继续停牌，预计继续停牌时间不超过3个交易日。
2025-01-15 16:04:18,【紫金矿业新能源新材料科技公司增资至2亿 增幅300%】天眼查App显示，近日，紫金矿业新能源新材料科技（长沙）有限公司发生工商变更，注册资本由5000万人民币增至2亿人民币，增幅300%。该公司成立于2023年1月，法定代表人为李宏煦，经营范围含工程和技术研究和试验发展、金属材料制造、金属材料销售、新型金属功能材料销售、电池制造、电池销售、电池零配件生产、电子专用材料研发等。股东信息显示，该公司由紫金矿业（601899）全资持股。
2025-01-15 16:33:19,【新质科技方向或领涨“春季躁动”行情，关注沪深300ETF南方（159925）布局机会】1月15日，沪深300ETF南方（159925）收盘跌0.65%，成交额3619.04万元。成份股涨跌互现，上涨方面，招商银行领涨，兴业银行跟涨；下跌方面，紫金矿业领跌，宁德时代跟跌。申万宏源证券表示，如果2025年“春季躁动”如约而至，那么从政策因素出发，最有可能领涨的行业预计会出现在与内需消费挂钩的大众消费、服务型消费行业的社会服务、商贸零售、美容护理、食品等，以及满足科技产业趋势和政策推动的新质科技方向的低空经济、人形机器人、AI应用端等。业内机构表示，展望后续市场，从A股整体来看，中期向上的趋势没有发生变化，短期到春节前后仍有不确定性扰动，预计市场仍将有所波动。具体方向上，较为看好科技、内需和金融等板块。
2025-01-15 17:38:09,【南向资金今日净买入93.5亿港元，腾讯控股获净买入19.08亿港元】南向资金今日净买入93.5亿港元。腾讯控股、中芯国际、紫金矿业分别获净买入19.08亿港元、10.17亿港元、7.48亿港元；美团-W净卖出额居首，金额为4.71亿港元。
2025-01-15 21:34:21,【紫金矿业：公司及在疆部分权属企业被列入UFLPA实体清单】紫金矿业公告，美国国土安全部将公司及新疆紫金有色金属有限公司、新疆哈巴河阿舍勒铜业股份有限公司、新疆金宝矿业有限责任公司、新疆紫金锌业有限公司新增列入所谓的“维吾尔强迫劳动预防法（UFLPA）”实体清单，因涉及从新疆采购原料或雇佣少数民族员工。公司在疆权属企业均严格遵循中国法律法规及国际劳工人权基本规则，杜绝一切形式的强迫劳动及其他侵犯员工权益的行为。公司在美国没有资产，亦没有取得来自美国的销售收入；所涉在疆权属企业合计的资产、收入、利润等占公司相关指标比例均未达5%，预计不会对公司产生重大影响。公司将与美国法律专家团队合作，研究相关救济程序，并积极与美国相关政府部门沟通以解决相关误解，争取将公司及在疆部分权属企业从UFLPA实体清单中删除。
2025-01-16 18:07:20,【机构聚焦光伏设备、游戏及有色金属行业投资机会，可借道沪深300ETF南方（159925）一键布局】1月16日，沪深300ETF南方（159925）收平，成交额9089.32万元。成份股涨跌互现，上涨方面，紫金矿业领涨，兴业银行跟涨；下跌方面，贵州茅台领跌，五粮液跟跌。湘财证券指出，伴随会议定调积极财政和适度宽松货币政策的协同配合，预计未来宏观经济将逐步回暖，消费市场活跃度有望改善，核心CPI在2025年将逐步抬升。中原证券表示，随着国内宏观调控、促增长政策持续落地推进，未来股指总体预计将保持震荡上行格局，同时仍需密切关注政策面、资金面以及外部因素的变化情况。建议短线关注光伏设备、文化传媒、游戏以及有色金属等行业的投资机会。可借道沪深300ETF南方（159925）一键布局。
2025-01-16 18:09:52,【春季躁动行情渐行渐近，A50ETF华宝（159596）昨日“吸金”1927万】1月16日，市场全天冲高回落，A50ETF华宝（159596）收涨0.19%，成交额1.67亿元。成份股方面，十大重仓股涨跌互现。紫金矿业领涨，招商银行、美的集团等跟涨；下跌方面，恒瑞医药领跌。资金流向方面，A50ETF华宝（159596）昨日获资金净流入1927万元。大部分券商认为，随着风险的释放和外部扰动因素落地，以及政策加码，也会出现防守反击的机会，预计农历春节之前股指将企稳，春季躁动渐行渐近，可积极布局下一轮进攻行情。
2025-01-16 18:09:58,【春季躁动行情渐行渐近，A50ETF华宝（159596）昨日“吸金”1927万】1月16日，市场全天冲高回落，A50ETF华宝（159596）收涨0.19%，成交额1.67亿元。成份股方面，十大重仓股涨跌互现。紫金矿业领涨，招商银行、美的集团等跟涨；下跌方面，恒瑞医药领跌。资金流向方面，A50ETF华宝（159596）昨日获资金净流入1927万元。大部分券商认为，随着风险的释放和外部扰动因素落地，以及政策加码，也会出现防守反击的机会，预计农历春节之前股指将企稳，春季躁动渐行渐近，可积极布局下一轮进攻行情。
2025-01-16 21:47:25,【紫金矿业：拟以137.29亿元收购藏格矿业24.82%股份】紫金矿业公告，公司全资子公司紫金国际控股于2025年1月16日与藏格创投、四川永鸿、林吉芳、新沙鸿运签署《关于藏格矿业股份有限公司的控制权转让协议》，紫金国际控股拟以35元/股的对价收购上述主体合计持有的藏格矿业3.92亿股股份，对应股权比例为24.82%，交易金额共计137.29亿元。本次交易前，公司已通过全资子公司持有藏格矿业0.18%股权。本次交易完成后，公司整体持股比例将达25%。藏格创投、四川永鸿、林吉芳及一致行动人合计持股比例降至20%；新沙鸿运持股比例降至9.89%。基于上述股份转让，结合交易完成后各方对藏格矿业公司治理结构的安排，紫金国际控股将取得藏格矿业控制权，并实现对其财务并表。藏格创投、新沙鸿运另就不谋求控制权事宜及表决权放弃事宜做出相关承诺。
2025-01-17 14:52:21,【国盛证券：首予紫金矿业“买入”评级，有望持续兑现“量价齐升”逻辑】国盛证券研报指出，紫金矿业(601899.SH)作为铜金资源开发龙头叠加美联储开启降息周期叠加二次通胀预期升温，或对工业金属与贵金属价格形成长期利好，公司有望持续兑现“量价齐升”逻辑。首次覆盖给予“买入”评级。核心领导层为公司注入逆周期并购基因，资源储备大幅提升，铜、金、锌、锂资源量位居全球矿企前十；核心铜金品种世界级矿业项目接续投产，矿产品产量大幅增长，核心资产如卡库拉、佩吉、巨龙等项目产量持续释放，在世界级核心资产支撑下公司强阿尔法属性逐步凸显，矿业巨头未来成长可期；依托主业下延绿电&新材料业务，补齐公司能源金属品种板块。整体看，预计2024年矿产金达73.5吨，至2025年达85吨规模。收购项目集中投产，公司逐步构筑“铜+金”双支柱品种。
2025-01-17 14:52:30,【国盛证券：首予紫金矿业“买入”评级，有望持续兑现“量价齐升”逻辑】国盛证券研报指出，紫金矿业(601899.SH)作为铜金资源开发龙头叠加美联储开启降息周期叠加二次通胀预期升温，或对工业金属与贵金属价格形成长期利好，公司有望持续兑现“量价齐升”逻辑。首次覆盖给予“买入”评级。核心领导层为公司注入逆周期并购基因，资源储备大幅提升，铜、金、锌、锂资源量位居全球矿企前十；核心铜金品种世界级矿业项目接续投产，矿产品产量大幅增长，核心资产如卡库拉、佩吉、巨龙等项目产量持续释放，在世界级核心资产支撑下公司强阿尔法属性逐步凸显，矿业巨头未来成长可期；依托主业下延绿电&新材料业务，补齐公司能源金属品种板块。整体看，预计2024年矿产金达73.5吨，至2025年达85吨规模。收购项目集中投产，公司逐步构筑“铜+金”双支柱品种。
2025-01-17 19:43:25,【紫金矿业：澳大利亚诺顿金田出售Bullabulling项目100%权益】1月17日，紫金矿业发布新闻稿称，2025年1月，诺顿金田与澳大利亚上市公司Minerals 260 Limited（下称 “Minerals 260”）达成协议，将其子公司Bullabulling Gold Pty Ltd和Bullabulling Operations Pty Ltd（以下统称“BAB”）以“1.565亿澳元现金和Minerals 260公司价值1000万澳元的股票”出售给Minerals 260公司。
2025-01-18 19:26:48,【藏格矿业：引入紫金矿业后 有望加快释放公司在钾、锂板块的资源潜力】 就“如何看待与紫金矿业之间的协同效应？”的问题，藏格矿业1月17日在线上电话会上表示，截止目前，公司在产的察尔汗盐湖项目的氯化钾、碳酸锂成本低，毛利率高，盈利能力强，且在建的麻米错盐湖，锂资源丰富且锂浓度极高，依托低成本优势，预计经济效益较好。本次交易完成后，公司在钾、锂领域领先的成本控制能力与紫金矿业的全流程自主技术、大规模系统工程研发实施能力、全球范围内广泛的资源和市场渠道相结合，加快释放公司在钾、锂板块的资源潜力，促进资源优势向经济效益转化。
2025-01-19 19:15:09,【超20家A股上市公司本周披露并购重组最新公告 紫金矿业全资子公司拟137.29亿元收购藏格矿业24.82％股份】据不完全统计，截至发稿，本周（1月13日-1月19日）包括东微半导、中能电气、亨通股份、紫金矿业、国机精工、宁波富达、博世科、爱柯迪、梦网科技、金隅集团、杭氧股份、亿纬锂能、慈星股份、中基健康、纳睿雷达、长龄液压、毕得医药、深康佳A、诺思兰德、泰晶科技和一博科技在内的21家A股上市公司披露并购重组进展最新公告。其中，紫金矿业公告，全资子公司紫金国际控股拟137.29亿元收购藏格矿业24.82％股份。
2025-01-19 19:26:26,【超20家A股上市公司本周披露并购重组最新公告 紫金矿业全资子公司拟137.29亿元收购藏格矿业24.82％股份】据不完全统计，截至发稿，本周（1月13日-1月19日）包括东微半导、中能电气、亨通股份、紫金矿业、国机精工、宁波富达、博世科、爱柯迪、梦网科技、金隅集团、杭氧股份、亿纬锂能、慈星股份、中基健康、纳睿雷达、长龄液压、毕得医药、深康佳A、诺思兰德、泰晶科技和一博科技在内的21家A股上市公司披露并购重组进展最新公告。其中，紫金矿业公告，全资子公司紫金国际控股拟137.29亿元收购藏格矿业24.82％股份。
2025-01-21 17:55:38,【紫金矿业：预计2024年度净利润约320亿元，同比增加约51.5%】紫金矿业公告，预计2024年净利润约320亿元，同比增加约51.5%。预计2024年度实现归属于上市公司股东的扣除非经常性损益的净利润约314亿元，与上年同期相比将增加约97.83亿元，同比增加约45.3%。2024年度，公司矿产铜107万吨，矿产金73吨，矿产锌（铅）45万吨，矿产银436吨。）2024年度，公司主营金属矿产品量价齐升，成本上升势头得到有效遏制，境外权属企业运营能力提升，盈利能力增强。
2025-01-21 17:55:43,【紫金矿业：预计2024年度净利润约320亿元，同比增加约51.5%】紫金矿业公告，预计2024年净利润约320亿元，同比增加约51.5%。预计2024年度实现归属于上市公司股东的扣除非经常性损益的净利润约314亿元，与上年同期相比将增加约97.83亿元，同比增加约45.3%。2024年度，公司矿产铜107万吨，矿产金73吨，矿产锌（铅）45万吨，矿产银436吨。）2024年度，公司主营金属矿产品量价齐升，成本上升势头得到有效遏制，境外权属企业运营能力提升，盈利能力增强。
2025-01-23 21:53:04,【公募去年四季报重仓股出炉：寒武纪、恒瑞医药、北方华创新进前十】 公募基金2024年四季度报告已全部披露完毕。据天相投顾最新数据，截至2024年四季度末，纳入统计的5179只积极投资偏股型基金（包括封闭式基金、开放式股票型、混合型基金）的前十大重仓股依次为宁德时代、腾讯控股、美的集团、贵州茅台、立讯精密、五粮液、寒武纪、紫金矿业、恒瑞医药、北方华创。（澎湃）
2025-01-27 15:11:16,【国海证券：关注铝、铜领域的投资机会】国海证券研报称，1）铝：2024年氧化铝价格创历史新高，对电解铝成本形成强支撑并压缩冶炼环节利润，当前氧化铝价格迎来拐点，关注电解铝环节利润的抬升。考虑到国内电解铝产能达到天花板，预计2025年全球电解铝产量增速仅为1％左右，增速处于历史低位，供应强约束，需求端来看，全年海内外PMI有望共振向上，低库存下，旺季铝价有较大上涨弹性，建议关注：云铝股份、神火股份等。2）铜：国内政策定调积极，美联储降息有望超预期，供应端，铜精矿TC长单谈判benchmark仅为21美元/磅，不考虑副产品，全行业难以盈利，铜精矿供应紧张局面延续，需求端，国内外电网投资需求仍然强劲，新能源车、风电、光伏等新能源领域需求持续发力，有望平滑地产领域的下滑，宏观与基本面有望共振，抬升铜价。建议关注：紫金矿业、洛阳钼业等。
2025-01-27 15:11:21,【国海证券：关注铝、铜领域的投资机会】国海证券研报称，1）铝：2024年氧化铝价格创历史新高，对电解铝成本形成强支撑并压缩冶炼环节利润，当前氧化铝价格迎来拐点，关注电解铝环节利润的抬升。考虑到国内电解铝产能达到天花板，预计2025年全球电解铝产量增速仅为1％左右，增速处于历史低位，供应强约束，需求端来看，全年海内外PMI有望共振向上，低库存下，旺季铝价有较大上涨弹性，建议关注：云铝股份、神火股份等。2）铜：国内政策定调积极，美联储降息有望超预期，供应端，铜精矿TC长单谈判benchmark仅为21美元/磅，不考虑副产品，全行业难以盈利，铜精矿供应紧张局面延续，需求端，国内外电网投资需求仍然强劲，新能源车、风电、光伏等新能源领域需求持续发力，有望平滑地产领域的下滑，宏观与基本面有望共振，抬升铜价。建议关注：紫金矿业、洛阳钼业等。
2025-02-05 15:22:56,【A股行情趋势向上主线不改，A50ETF华宝（159596）或迎布局窗口期】2月5日，A股蛇年首个交易日，市场全天高开后震荡回落持续分化，A50ETF华宝（159596）跌0.65%，成交额1.41亿元。成份股方面，十大重仓股涨跌互现。比亚迪领涨超3%，紫金矿业、中信证券跟涨；下跌方面，美的集团领跌。中银证券发布研报称，展望后市，虽然美国经济韧性或使得美联储短期降息空间受限，但国内宽货币和财政加力政策路径不变，市场微观流动性尚可，A股行情趋势向上主线不改，AI变局或带来中国资产新的投资机会。
